zipcode,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15
359302.3884990561,20140602,404000.0,3,1.5,2030,8880,1.0,0,0,3,7,1330,700,1963,0,47.5586,-122.311,2140,5592
291431.194502841,20140529,267500.0,3,1.75,1590,11914,1.0,0,2,3,7,1090,500,1957,0,47.4427,-122.274,1630,9052
683301.6441199706,20140624,3075000.0,4,5.0,4550,18641,1.0,1,4,3,10,2600,1950,2002,0,47.6053,-122.077,4550,19508
290075.6423254051,20140811,335000.0,3,2.5,2440,7632,2.0,0,0,3,8,2440,0,1998,0,47.3494,-122.301,2510,7903
556994.1811555732,20140619,576000.0,3,2.5,1940,9000,1.0,0,0,4,7,970,970,1948,0,47.6933,-122.393,2190,7310
367708.9322852687,20150401,208633.0,3,2.5,2040,3810,2.0,0,0,3,8,2040,0,2006,0,47.3537,-122.0,2370,4590
1048529.0666557761,20150217,725000.0,3,1.75,1920,3300,1.0,0,0,4,8,960,960,1913,0,47.6239,-122.298,1740,4000
666126.5536861863,20150403,550000.0,4,2.75,1800,7750,1.0,0,0,4,8,1400,400,1965,0,47.7776,-122.384,1800,8275
676364.4931522439,20140612,610750.0,4,2.25,2180,7297,2.0,0,0,3,8,2180,0,1984,0,47.6459,-122.058,2250,9781
838055.5307890677,20150228,550700.0,2,1.0,1010,5000,1.5,0,0,4,6,1010,0,1908,0,47.6692,-122.297,1460,5000
415325.84970384446,20150108,665000.0,4,2.75,3320,10574,2.0,0,0,5,8,2220,1100,1960,0,47.5376,-122.18,2720,8330
566399.2522612505,20150209,834000.0,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,0,47.601,-122.294,2440,5750
821289.1319043108,20140502,2384000.0,5,2.5,3650,9050,2.0,0,4,5,10,3370,280,1921,0,47.6345,-122.367,2880,5400
873422.414211908,20141209,1400000.0,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,1997,0,47.5503,-122.102,3860,11244
310337.38058627525,20150511,390000.0,3,2.5,1930,64904,1.0,0,0,4,8,1930,0,1988,0,47.346,-122.157,2350,57500
583726.3313437372,20140723,548000.0,2,1.0,1470,3864,1.0,0,0,4,7,1170,300,1916,0,47.6638,-122.345,1570,3864
477429.2815794605,20141122,268750.0,4,1.0,800,8775,1.0,0,0,3,6,800,0,1943,0,47.48,-122.336,1310,8775
653814.7240197397,20140513,819900.0,5,2.75,3150,7119,2.0,0,0,3,9,3150,0,2013,0,47.6759,-122.151,1560,8384
603450.1873367343,20141023,520000.0,3,2.25,2030,16200,2.0,0,0,3,8,2030,0,1984,0,47.5162,-122.057,2660,17958
362290.8667263699,20140905,232000.0,2,1.0,1240,12092,1.0,0,0,3,6,960,280,1922,1984,47.4957,-122.352,1820,7460
347138.2343738712,20150311,240500.0,2,1.0,1240,12092,1.0,0,0,3,6,960,280,1922,1984,47.4957,-122.352,1820,7460
457053.9046105648,20150428,186375.0,3,1.0,1000,7636,1.0,0,0,2,7,1000,0,1952,0,47.472,-122.344,1150,7600
812851.9240432107,20140725,790000.0,3,2.25,2370,10289,1.0,0,0,4,9,1590,780,1977,0,47.592,-122.166,2500,10004
831220.5382038694,20140916,880000.0,4,3.5,2800,6750,2.0,0,0,3,9,1890,910,1951,2002,47.669,-122.275,2370,6120
314750.89647702186,20150416,279000.0,6,1.75,2240,11180,2.0,0,0,4,7,2240,0,1955,0,47.42,-122.323,1590,7955
312771.97275797254,20140729,295000.0,3,2.0,1810,10530,1.0,0,2,3,8,1810,0,1991,0,47.1913,-122.012,1910,10450
573734.3095087736,20150408,640000.0,2,1.0,1070,5000,1.0,0,0,3,7,1070,0,1924,0,47.6666,-122.331,1710,5000
1173831.058663754,20140703,940000.0,4,2.0,2490,9525,2.0,0,0,5,9,2490,0,1968,0,47.5639,-122.217,2770,9525
364855.2745858778,20141007,260000.0,4,2.5,1960,5238,2.0,0,0,3,7,1960,0,2003,0,47.3483,-122.052,1800,5894
570586.5507486615,20140602,559900.0,3,2.75,2930,5569,1.0,0,0,3,9,1860,1070,2004,0,47.7648,-122.164,2580,11045
583812.6335823443,20140722,791500.0,4,2.0,1510,3500,1.5,0,0,5,7,1510,0,1911,0,47.6794,-122.357,1820,3750
386953.59781931347,20140826,265000.0,3,1.75,1420,8250,1.0,0,0,3,7,1420,0,1954,0,47.7535,-122.354,1740,8000
657972.6854418354,20150424,485000.0,4,1.75,2560,43995,2.0,0,0,4,7,2560,0,1962,0,47.6945,-122.093,2560,14764
466264.93989348644,20140909,425000.0,3,1.75,2500,6840,1.0,0,0,3,8,1300,1200,1957,0,47.7222,-122.32,1580,8691
448273.67156774935,20141017,309600.0,4,1.75,1275,20000,1.0,0,0,4,6,1275,0,1991,0,47.3796,-122.49,1660,20000
496997.9761290952,20141205,320000.0,2,1.0,1070,32633,1.0,0,0,4,6,1070,0,1930,0,47.4716,-122.078,1360,32156
293539.66965808725,20141021,206600.0,3,2.0,1390,13464,1.0,0,0,4,7,1390,0,1987,0,47.3581,-122.173,1720,12080
413820.72541071346,20150416,387000.0,4,1.75,2500,7690,1.0,0,0,3,7,1250,1250,1973,0,47.7713,-122.307,2040,8646
439656.4227623228,20140604,299000.0,1,0.75,560,12120,1.0,0,0,3,4,560,0,1967,0,47.675,-121.854,1300,19207
477429.2815794605,20150126,315000.0,3,1.0,1900,14400,1.0,0,0,4,7,1300,600,1954,0,47.4147,-122.337,1940,14400
583726.3313437372,20141203,437500.0,2,1.0,990,3120,1.0,0,2,5,7,790,200,1907,0,47.68,-122.353,1930,3120
277831.8514821406,20150324,252000.0,4,1.5,1550,19800,1.0,0,0,4,7,1050,500,1969,0,47.3117,-122.27,1640,22654
403345.1399193206,20140604,375000.0,4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,1955,0,47.543,-122.28,1600,5766
362073.8055065062,20140806,300000.0,4,2.5,1910,4862,2.0,0,0,3,7,1910,0,2005,0,47.3607,-122.034,2010,5091
792005.9438432184,20140505,900000.0,3,1.0,1330,77972,1.0,0,0,3,7,1330,0,1928,1954,47.6891,-122.159,1340,17689
362073.8055065062,20141210,329500.0,4,2.5,1820,7912,2.0,0,0,3,7,1820,0,1994,0,47.3845,-122.029,1820,8168
792005.9438432184,20140819,604950.0,3,2.5,2110,5608,1.0,0,0,3,8,1340,770,2013,0,47.6743,-122.184,2040,9363
886526.829429153,20140917,795000.0,5,2.5,3040,9570,1.0,0,2,4,8,1640,1400,1966,0,47.5651,-122.164,2920,8800
434823.3949985198,20150130,465000.0,3,2.0,1840,40438,2.0,0,0,3,7,1840,0,1994,0,47.4853,-121.709,1380,44049
799677.2163328889,20150423,785000.0,4,2.75,2440,69415,1.0,0,0,4,8,1910,530,1989,0,47.5944,-122.042,2770,24361
423019.30327316886,20141204,280000.0,3,2.25,1430,7222,2.0,0,0,3,7,1430,0,1993,0,47.5112,-122.19,1430,7220
385798.8038620333,20141001,315000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1954,0,47.7711,-122.341,1810,6929
385907.80820247653,20150324,530000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,1954,0,47.7711,-122.341,1810,6929
423019.30327316886,20140811,297000.0,3,2.25,1450,7562,2.0,0,0,3,7,1450,0,1994,0,47.5038,-122.189,1650,7625
792749.2753983696,20140520,730000.0,4,2.5,3230,7331,2.0,0,0,3,10,3230,0,2004,0,47.5823,-121.97,3480,7447
457645.86879663,20140609,450000.0,3,1.75,1640,13500,1.0,0,0,3,7,1110,530,1940,0,47.7164,-122.304,1770,12600
625353.5680618046,20150429,595000.0,4,2.0,2020,2849,2.0,0,0,3,7,2020,0,1960,0,47.6831,-122.329,1910,3120
422666.8709704506,20150313,389000.0,4,2.25,2130,5337,2.0,0,0,3,7,2130,0,2001,0,47.7237,-121.959,2300,6930
885231.261003273,20140728,1350000.0,5,3.5,4800,14984,2.0,0,2,3,11,3480,1320,1998,0,47.5543,-122.148,4050,19009
577967.1083293719,20140625,365500.0,3,2.0,1410,9600,1.0,0,0,4,7,1410,0,1983,0,47.7591,-122.146,1410,9600
362290.8667263699,20140905,403950.0,4,2.5,2120,13780,2.0,0,0,3,8,2120,0,1993,0,47.4987,-122.365,1880,12000
704584.6258309436,20140801,385000.0,4,1.5,2040,10726,1.0,0,0,3,7,1380,660,1954,0,47.772,-122.358,1610,10020
316169.3450608496,20141210,345000.0,4,1.0,1550,7620,1.5,0,0,3,7,1550,0,1957,0,47.5287,-122.35,1450,7620
654334.6198933957,20140917,490000.0,3,2.75,1980,3128,2.0,0,0,4,9,1980,0,1979,0,47.6109,-122.114,1950,2856
436812.4330480336,20140618,330000.0,3,2.5,1600,26977,2.0,0,0,3,8,1600,0,2005,0,47.7736,-121.901,1790,27743
1321281.9735942346,20140512,927000.0,4,2.75,3300,12090,2.0,0,0,3,8,3300,0,1953,0,47.6294,-122.218,3180,12239
1173831.058663754,20140728,1118000.0,4,2.5,3840,16619,2.0,0,1,4,10,3840,0,1983,0,47.5634,-122.213,3600,16553
448283.099450964,20150430,330000.0,2,1.0,1220,10000,1.0,0,0,5,7,1220,0,1950,0,47.7405,-122.241,2000,9600
885031.7005636416,20140623,365000.0,4,2.0,1940,25600,1.0,0,0,1,8,1940,0,1962,0,47.5722,-122.129,2000,10071
652267.6489389732,20150306,557000.0,3,3.5,1710,2096,2.0,0,0,3,8,1290,420,2008,0,47.6055,-122.305,1630,1543
570066.2802816714,20150422,352000.0,2,1.0,940,5000,1.0,0,0,4,7,940,0,1937,0,47.6879,-122.385,1560,4500
432154.0058062266,20150224,437000.0,3,2.5,1750,22357,2.0,0,0,3,8,1750,0,1994,0,47.4807,-121.779,2430,22357
360232.0349922844,20140618,322500.0,4,2.5,1820,6753,2.0,0,0,3,7,1820,0,1994,0,47.3845,-122.032,1820,7107
635348.1947362704,20140912,650000.0,3,3.25,1510,2000,2.0,0,0,3,9,1330,180,2001,0,47.5815,-122.402,1510,1352
583726.3313437372,20140806,450000.0,3,2.0,1290,1213,3.0,0,0,3,8,1290,0,2001,0,47.6609,-122.344,1290,3235
688122.8420849473,20141104,632925.0,3,2.5,2990,32239,2.0,0,0,4,8,2990,0,1978,0,47.7718,-122.095,2990,36497
309282.25673591485,20150212,339000.0,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,1920,0,47.504,-122.227,2850,6867
657972.6854418354,20140909,570000.0,3,1.75,2910,37461,1.0,0,0,4,7,1530,1380,1967,0,47.7015,-122.164,2520,18295
598848.6678785891,20140626,563500.0,4,1.75,2085,174240,1.0,0,0,3,7,1610,475,1964,0,47.5753,-121.95,2690,174240
386953.59781931347,20150105,423000.0,4,2.25,2200,9351,1.0,0,0,5,7,1290,910,1962,0,47.7448,-122.333,1910,8660
436812.4330480336,20141223,355000.0,3,2.25,1860,5028,2.0,0,0,3,8,1860,0,2012,0,47.7318,-121.982,2320,5465
598848.6678785891,20140710,1550000.0,5,4.25,6070,171626,2.0,0,0,3,12,6070,0,1999,0,47.5954,-121.95,4680,211267
873422.414211908,20140730,625000.0,3,1.75,1600,9135,1.0,0,0,5,7,1600,0,1955,0,47.5724,-122.179,1580,9800
1311400.5206981574,20150225,1300000.0,3,2.0,2350,15021,1.0,0,0,4,8,1770,580,1976,0,47.6408,-122.219,3530,15715
511750.94298781455,20140506,397000.0,4,2.0,1440,7680,1.0,0,0,3,7,1200,240,1971,0,47.7245,-122.2,1460,9660
310337.38058627525,20141028,328500.0,4,3.0,2290,8250,2.0,0,0,3,9,2290,0,1990,0,47.3739,-122.156,2290,8250
576586.6124757979,20140722,1000000.0,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,1922,0,47.6636,-122.33,1810,3277
483360.10385668697,20140919,525000.0,4,2.5,2450,5280,2.0,0,0,3,8,2450,0,2003,0,47.7734,-122.224,2300,4674
885031.7005636416,20140916,749000.0,4,2.5,1710,9627,1.0,0,0,3,9,1440,270,1976,2014,47.559,-122.164,2140,9131
676364.4931522439,20140821,722500.0,5,2.5,4870,11800,2.0,0,0,3,10,3470,1400,1983,0,47.633,-122.041,3180,11398
657972.6854418354,20150312,843000.0,3,2.5,3130,8750,2.0,0,0,3,10,3130,0,1991,0,47.6954,-122.103,2860,9003
287724.44041795074,20140923,227950.0,3,1.5,1670,8230,1.0,0,0,5,7,1670,0,1954,0,47.2613,-122.255,2077,4910
280688.21855752653,20140722,196000.0,3,2.25,2070,11576,2.0,0,0,3,7,2070,0,1974,0,47.3417,-122.271,1890,7519
834655.643791903,20140715,641000.0,2,1.0,1420,5332,1.0,0,0,3,8,1070,350,1953,0,47.6694,-122.275,2400,5406
365392.7430090045,20150422,350000.0,3,1.5,1250,219978,1.0,0,0,4,6,1250,0,1980,0,47.4056,-121.955,1930,210394
244163.16935118835,20140819,205000.0,3,1.0,940,7980,1.0,0,0,4,7,940,0,1960,0,47.3838,-122.289,1150,8050
570586.5507486615,20141202,400000.0,3,1.75,1920,9102,1.0,0,0,3,7,1920,0,1968,0,47.7487,-122.082,1920,9760
622821.7212660755,20141110,1030000.0,3,2.5,3545,9816,1.0,0,0,3,10,2610,935,2005,0,47.5534,-122.078,3630,7704
511750.94298781455,20141009,475000.0,5,2.5,2340,7200,1.0,0,0,3,7,1300,1040,1975,0,47.7206,-122.211,1930,7221
365392.7430090045,20150222,232000.0,3,1.0,1400,10403,1.0,0,0,4,6,1400,0,1976,0,47.362,-122.029,1230,10209
885231.261003273,20150421,691100.0,3,2.75,2360,16117,1.0,0,0,4,8,1710,650,1983,0,47.5698,-122.121,2120,16117
446784.93656982755,20140520,551000.0,3,2.5,2830,5802,2.0,0,0,3,9,2830,0,2001,0,47.7605,-122.234,2500,5788
585525.1767721627,20150108,496500.0,3,2.5,2260,3640,2.0,0,0,3,8,2260,0,1994,0,47.7356,-122.157,2350,3710
300463.9615421509,20140612,578000.0,4,2.5,3140,9225,1.0,0,2,5,9,1770,1370,1966,0,47.4904,-122.226,2460,9600
312252.3687995775,20150305,348000.0,3,2.25,2570,8491,2.0,0,0,4,8,2570,0,1989,0,47.3759,-122.125,2400,8049
304822.1311352025,20141104,230000.0,3,2.0,1510,3413,2.0,0,0,3,7,1510,0,1985,0,47.3912,-122.167,1570,3777
288380.5648874704,20141209,359500.0,4,2.25,2390,11250,2.0,0,0,3,9,2390,0,1988,0,47.3305,-122.371,2480,11250
388553.49155900674,20141112,330000.0,3,1.0,980,7000,1.0,0,0,3,6,980,0,1953,0,47.7617,-122.357,1220,7000
430289.78019395913,20140523,80000.0,1,0.75,430,5050,1.0,0,0,2,4,430,0,1912,0,47.6499,-121.909,1200,7500
365392.7430090045,20150106,342500.0,3,2.5,1810,5192,2.0,0,0,3,8,1810,0,1993,0,47.3724,-122.042,1810,6200
306039.35120211757,20140623,290900.0,2,2.0,1610,17600,2.0,0,0,3,6,1610,0,1930,1983,47.4855,-122.266,1310,12950
676364.4931522439,20150213,868700.0,3,4.25,3840,6161,2.0,0,0,3,10,3840,0,2000,0,47.6336,-122.064,3230,7709
694152.0749194708,20141014,1150000.0,4,3.25,4190,10259,2.0,0,0,3,11,3150,1040,2000,0,47.6332,-122.066,4300,11919
612793.6173133849,20140808,520000.0,4,2.25,1890,3006,2.0,0,0,3,7,1890,0,2003,0,47.5461,-121.998,1580,3000
625353.5680618046,20140901,438924.0,3,1.5,1050,4590,1.0,0,0,3,7,850,200,1949,0,47.6943,-122.29,1770,5400
779326.9037185308,20140718,590000.0,4,2.75,2910,10650,1.0,0,2,3,8,1780,1130,1975,0,47.6658,-122.188,2920,10988
886526.829429153,20141104,378500.0,4,1.75,1700,8640,1.0,0,0,3,7,850,850,1955,0,47.5772,-122.153,1620,9000
313702.61375263124,20140603,328500.0,3,2.5,1950,8130,2.0,0,0,4,9,1950,0,1990,0,47.3875,-122.161,2350,7691
885231.261003273,20140711,1067000.0,6,3.5,4860,11793,2.0,0,0,3,11,3860,1000,1998,0,47.5521,-122.137,3600,11793
800996.1612285014,20141216,699900.0,4,2.75,2810,7302,2.0,0,0,3,9,2810,0,2002,0,47.5985,-121.977,2820,7302
603450.1873367343,20150210,1280000.0,5,2.5,3400,9500,2.0,0,1,4,8,3400,0,1977,0,47.5645,-122.082,3080,11081
657972.6854418354,20141120,452000.0,4,1.5,1580,7350,1.0,0,0,4,7,960,620,1963,0,47.6734,-122.154,1560,7350
302971.5241449472,20150205,370000.0,3,2.0,1680,5036,1.0,0,1,4,7,1680,0,1987,0,47.4734,-122.186,1680,4921
312970.38290991395,20150127,232000.0,3,1.75,1300,11230,1.0,0,0,5,7,1300,0,1968,0,47.3811,-122.087,1300,10794
521738.3698632771,20141030,669950.0,5,2.5,2820,14062,2.0,0,0,4,7,2380,440,1960,0,47.7081,-122.215,1910,10392
511750.94298781455,20140614,397500.0,3,2.0,1510,6710,1.0,0,0,3,7,1070,440,1972,0,47.7193,-122.216,1660,6600
1085296.6810902685,20140512,490000.0,2,2.5,1230,1391,2.0,0,0,3,8,870,360,2004,0,47.6192,-122.301,1240,1350
622458.057274902,20150128,725000.0,4,2.0,2110,4140,2.0,0,0,3,9,1710,400,1925,2003,47.5836,-122.387,1440,4420
244835.86048915234,20140917,299000.0,3,2.75,3080,19635,1.0,0,2,4,7,1610,1470,1958,0,47.3841,-122.284,2424,12410
629434.970200788,20140818,625000.0,2,1.5,1490,5750,1.5,0,0,4,7,1190,300,1900,0,47.5872,-122.39,1590,4025
539336.9822729103,20150510,650000.0,4,2.5,3180,5438,2.0,0,0,3,9,3180,0,2003,0,47.5416,-121.864,3030,5335
570066.2802816714,20140519,475000.0,2,1.0,1490,3825,1.0,0,0,3,7,860,630,1929,0,47.6799,-122.381,1460,3825
316165.3168660254,20140502,342000.0,3,2.0,1930,11947,1.0,0,0,4,8,1930,0,1966,0,47.3672,-122.151,2200,12825
302971.5241449472,20150210,280000.0,3,1.5,1670,11610,1.0,0,0,4,7,1670,0,1963,0,47.4404,-122.191,1930,10200
284375.51071051654,20140521,240000.0,2,1.75,1330,7200,1.0,0,0,3,7,1330,0,1993,0,47.4467,-122.281,1450,11682
565239.5424629305,20140527,529000.0,3,1.0,1210,3328,1.5,0,0,4,7,1210,0,1924,0,47.6729,-122.363,1640,3333
565189.0435677577,20150202,442000.0,3,1.0,1190,5100,1.0,0,0,4,7,1030,160,1941,0,47.5346,-122.385,1690,5100
847357.1028806998,20140508,615000.0,2,1.0,1540,6872,1.0,0,0,4,7,820,720,1946,0,47.6454,-122.373,1420,5538
799651.4021460296,20140612,1485000.0,4,3.75,4030,10800,2.0,0,0,3,10,4030,0,2006,0,47.6821,-122.196,2160,7200
654603.6561079818,20150505,585000.0,4,1.75,2430,7559,1.0,0,0,4,8,1580,850,1981,0,47.7206,-122.11,1980,8750
671650.574529007,20140721,1095000.0,5,3.5,4410,57063,2.0,0,0,4,9,4410,0,1990,0,47.6554,-122.018,2900,50529
635348.1947362704,20140820,615000.0,3,1.75,1900,5000,1.0,0,0,5,7,950,950,1951,0,47.5789,-122.393,1770,5000
385907.80820247653,20150311,300000.0,2,1.0,1100,7680,1.0,0,0,4,7,1100,0,1950,0,47.7439,-122.339,1460,7680
814911.2820800088,20150507,750000.0,3,2.5,2400,7745,2.0,0,0,3,9,2400,0,2001,0,47.6734,-122.173,2080,8615
489297.04920836596,20140805,890000.0,4,3.25,3180,194278,2.0,0,0,3,10,3180,0,2005,0,47.4711,-122.084,2200,178160
307501.0678454812,20140906,190000.0,2,1.0,630,6000,1.0,0,0,3,6,630,0,1943,2005,47.4973,-122.221,1470,6840
385798.8038620333,20150326,515000.0,5,3.0,2530,5105,1.0,0,0,3,8,1520,1010,2005,0,47.7546,-122.341,2290,4011
303807.5708707412,20141105,235000.0,4,1.5,1690,11054,1.0,0,0,4,5,1690,0,1930,0,47.4667,-122.215,1690,9040
414735.55882595433,20140818,275000.0,2,1.0,940,5000,1.0,0,0,3,6,940,0,1951,0,47.5186,-122.374,940,5000
1332756.2913911662,20141121,727500.0,2,2.0,1240,9119,1.0,0,0,4,7,1240,0,1952,0,47.6221,-122.193,1380,9121
658494.8718418806,20140620,650000.0,4,2.5,3040,6587,2.0,0,0,3,7,3040,0,2003,0,47.683,-122.039,2740,6587
608952.06642221,20140618,1600000.0,6,5.0,6050,230652,2.0,0,3,3,11,6050,0,2001,0,47.6033,-121.943,4210,233971
457645.86879663,20141105,365000.0,4,1.0,1590,7085,1.5,0,0,3,6,1590,0,1944,0,47.7315,-122.305,1320,7085
653814.7240197397,20141008,662000.0,3,1.75,2500,36947,1.0,0,0,3,9,2500,0,1984,0,47.6917,-122.084,2590,28837
364855.2745858778,20150429,270500.0,3,2.5,1780,7848,1.0,0,0,3,7,1320,460,1978,0,47.3608,-122.056,1680,7848
320875.0191214165,20150505,200000.0,2,1.5,1360,1898,2.0,0,0,3,7,1360,0,1978,0,47.2852,-122.19,1360,1898
785766.9388616487,20150224,970000.0,4,3.25,4740,76230,2.0,0,0,3,10,4740,0,1987,0,47.5931,-122.071,3340,49206
308158.29216593615,20140624,160000.0,3,1.5,1010,9600,1.0,0,0,4,7,1010,0,1962,0,47.4097,-122.316,1400,9660
430759.634588788,20150218,204000.0,3,1.0,1040,7405,1.0,0,0,4,6,1040,0,1971,0,47.3105,-122.021,1580,7405
583812.6335823443,20141204,595000.0,2,2.0,1510,4000,1.0,0,0,4,7,1010,500,1900,0,47.6582,-122.345,1920,4000
300463.9615421509,20150310,346900.0,4,2.5,1970,5106,2.0,0,0,3,8,1970,0,1999,0,47.449,-122.205,2230,5109
445647.8213606365,20150218,2125000.0,3,2.5,5403,24069,2.0,1,4,4,12,5403,0,1976,0,47.4169,-122.348,3980,104374
423019.30327316886,20141030,280000.0,4,2.5,1560,4350,2.0,0,0,3,7,1560,0,2003,0,47.5025,-122.186,1560,4350
800996.1612285014,20140911,530000.0,3,2.25,2120,40518,1.0,0,0,3,8,2120,0,1967,0,47.5896,-122.009,2480,13492
306669.92319712136,20141121,375000.0,3,2.25,2120,18500,2.0,0,0,4,8,2120,0,1983,0,47.3914,-122.169,2120,14479
655751.6272844722,20150422,910000.0,4,2.5,3350,29242,2.0,0,0,3,11,3350,0,1988,0,47.7197,-122.131,3920,24728
873422.414211908,20140523,782000.0,4,2.5,2380,9614,2.0,0,0,4,10,2380,0,1991,0,47.5623,-122.116,2560,9770
319472.67757481214,20150319,259950.0,2,2.0,1070,649,2.0,0,0,3,9,720,350,2008,0,47.5213,-122.357,1070,928
349736.74595901836,20140923,315000.0,4,2.75,2300,18360,1.0,0,0,4,7,1560,740,1979,0,47.4518,-122.16,1870,9588
1177693.148659677,20140723,705000.0,3,1.75,2180,10221,1.0,0,2,4,7,1140,1040,1946,0,47.5885,-122.248,2180,8535
771173.414999525,20141013,1450000.0,3,3.0,4380,6320,2.0,0,3,5,10,3580,800,1952,0,47.6452,-122.411,3080,7680
415493.3567396945,20150508,451000.0,3,1.75,1790,9813,2.0,0,0,3,7,1790,0,1949,0,47.749,-122.305,1520,10125
496997.9761290952,20140722,725000.0,4,2.5,2990,29170,2.0,0,3,3,9,2990,0,1999,0,47.5146,-122.117,3715,29170
1210705.151845095,20140620,1950000.0,7,3.5,4640,15235,2.0,0,1,3,11,2860,1780,1965,2003,47.5666,-122.231,3230,20697
277417.4995669257,20140715,238000.0,4,1.0,1400,7242,1.5,0,0,3,7,1400,0,1959,0,47.4339,-122.291,1310,7314
313702.61375263124,20141027,331500.0,4,2.5,2050,10271,2.0,0,0,3,7,2050,0,1998,0,47.3628,-122.075,2050,8103
536604.2937770317,20141028,460000.0,4,3.0,2230,108900,1.0,0,0,3,7,1410,820,1978,0,47.52,-121.845,1960,65340
320982.2711356203,20140707,404950.0,4,2.25,2340,217014,1.0,0,0,4,8,2340,0,1982,0,47.2953,-122.083,2340,107898
583726.3313437372,20141217,880000.0,3,2.5,2870,5163,2.0,0,0,3,9,2870,0,2014,0,47.6935,-122.352,1630,7995
799857.1655741497,20141216,638700.0,3,1.75,2080,9162,1.0,0,0,3,7,1370,710,1960,0,47.5846,-122.168,1870,8944
656678.3044756689,20140728,435000.0,3,2.5,1840,5680,2.0,0,0,3,7,1840,0,2008,0,47.6969,-122.026,1600,4697
851089.9966700573,20140814,671500.0,5,2.75,2160,4000,1.5,0,0,5,7,1530,630,1927,0,47.667,-122.289,2040,4000
826796.7670944532,20141022,610000.0,3,1.0,1180,3400,1.5,0,0,3,8,1180,0,1907,0,47.6376,-122.353,1440,3400
430289.78019395913,20141218,405000.0,2,0.75,1160,15029,1.0,0,0,4,6,870,290,1937,0,47.6929,-121.87,1870,25346
365392.7430090045,20140718,338900.0,4,2.5,1830,5612,2.0,0,0,3,7,1830,0,2003,0,47.3572,-122.015,1830,5998
799677.2163328889,20150123,720000.0,4,4.0,3200,7708,2.0,0,0,3,10,3200,0,2004,0,47.5816,-121.97,3480,7944
357591.16857722943,20150424,442000.0,5,3.0,2560,5445,1.5,0,0,4,7,1760,800,1927,0,47.5502,-122.311,1080,5445
652267.6489389732,20140603,650000.0,5,2.75,2550,5040,1.5,0,0,5,8,2550,0,1902,0,47.6136,-122.299,1590,3840
347845.57241357997,20150102,263500.0,3,1.75,1330,9917,1.0,0,0,3,7,1040,290,1981,0,47.4478,-122.161,1330,9081
362073.8055065062,20141217,300000.0,2,1.0,1220,75794,1.0,0,0,4,7,1220,0,1963,0,47.4219,-122.007,2010,98010
688122.8420849473,20141211,930000.0,4,4.0,6050,84942,2.5,0,2,3,9,4150,1900,2009,0,47.7466,-122.029,2700,199504
450344.50653058774,20150127,530000.0,4,2.5,2320,5493,2.0,0,0,3,8,2320,0,2004,0,47.7727,-122.229,2450,5471
286297.7473660847,20141211,180000.0,3,1.0,1384,8960,1.0,0,0,4,6,1384,0,1965,0,47.3062,-122.371,1000,8470
290075.6423254051,20140821,264000.0,3,1.5,1820,10608,1.0,0,0,4,7,1820,0,1962,0,47.3366,-122.306,1380,8976
619726.9661858212,20140701,730000.0,2,2.25,2130,4920,1.5,0,4,4,7,1530,600,1941,0,47.573,-122.409,2130,4920
511750.94298781455,20141022,439000.0,4,2.25,2060,10070,2.0,0,0,3,7,2060,0,1975,0,47.7258,-122.177,2060,8155
436262.8984742922,20140715,330000.0,3,1.75,1510,15744,1.0,0,0,3,7,1510,0,1985,0,47.476,-121.755,1470,15744
694152.0749194708,20140708,900000.0,3,2.5,3180,12600,2.0,0,0,4,11,3180,0,1978,0,47.6366,-122.058,3030,12835
360232.0349922844,20140930,370000.0,3,2.25,2110,13300,2.0,0,0,4,8,2110,0,1985,0,47.3725,-122.06,2470,14000
556875.0665252504,20150314,685000.0,3,2.0,2060,2900,1.5,0,0,5,8,1330,730,1931,0,47.5897,-122.292,1910,3900
662738.3124233643,20140904,505000.0,3,1.5,1830,217800,1.0,0,0,3,7,1010,820,1981,0,47.6277,-121.972,2450,165963
312771.97275797254,20141021,265000.0,3,1.75,1820,32666,1.0,0,0,4,7,1820,0,1966,0,47.1803,-121.974,2050,43560
307383.18386447465,20150324,290000.0,3,2.5,1610,2937,2.0,0,0,3,8,1610,0,2006,0,47.4489,-122.188,1610,3049
365392.7430090045,20140902,296000.0,4,2.5,1780,3600,2.0,0,0,3,7,1780,0,2006,0,47.3665,-122.017,2020,3802
309282.25673591485,20150213,360000.0,4,2.5,1840,9611,2.0,0,0,3,7,1840,0,1996,0,47.4964,-122.251,1830,8505
241635.48270414182,20140604,240500.0,3,1.75,1460,10584,1.0,0,0,3,7,990,470,1997,0,47.492,-122.317,1220,12012
417022.74580765056,20140722,372500.0,2,2.5,1400,2958,2.0,0,0,3,8,1400,0,2007,0,47.5496,-122.373,1540,2385
